time,open,high,low,close,Volume,Volume MA
1768967700,89420,89440,89395,89435,58,125.85
1768968000,89430,89465,89420,89455,55,126.6
1768968300,89465,89475,89405,89455,61,119.25
1768968600,89450,89450,89310,89335,60,119.6
1768968900,89320,89395,89320,89395,35,117.25
1768969200,89400,89495,89390,89480,119,120.05
1768969500,89480,89510,89480,89505,35,118.9
1768969800,89510,89520,89390,89410,26,116.65
1768970100,89410,89445,89410,89445,20,115.6
1768970400,89470,89580,89470,89580,139,119.4
1768970700,89565,89605,89545,89560,83,121.6
1768971000,89560,89575,89455,89465,107,114.75
1768971300,89440,89470,89410,89450,82,105.4
1768971600,89450,89485,89450,89470,28,102.15
1768971900,89480,89540,89420,89500,46,101.1
1768972200,89530,89580,89515,89580,25,96.25
1768972500,89570,89615,89545,89615,26,78.5
1768972800,89620,89625,89560,89560,16,59.35
1768973100,89565,89585,89500,89585,29,55.95
1768973400,89605,89725,89580,89700,129,58.95
1768973700,89690,89930,89685,89840,268,69.45
1768974000,89845,89970,89820,89955,144,73.9
1768974300,89960,90130,89895,90070,214,81.55
1768974600,90090,90090,89990,90015,70,82.05
1768974900,90005,90010,89930,89990,143,87.45
1768975200,89975,89975,89795,89830,130,88
1768975500,89830,89855,89800,89810,20,87.25
1768975800,89845,89925,89845,89925,65,89.2
1768976100,89895,89900,89835,89855,26,89.5
1768976400,89905,89920,89810,89915,57,85.4
1768976700,89895,89925,89860,89895,47,83.6
1768977000,89880,89905,89740,89745,166,86.55
1768977300,89725,89725,89665,89675,39,84.4
1768977600,89660,89660,89585,89615,48,85.4
1768977900,89595,89600,89505,89580,64,86.3
1768978200,89570,89600,89505,89590,25,86.3
1768978500,89635,89655,89585,89655,30,86.5
1768978800,89635,89725,89515,89725,44,87.9
1768979100,89715,89770,89670,89670,38,88.35
1768979400,89665,89680,89490,89530,55,84.65
1768979700,89540,89610,89540,89600,14,71.95
1768980000,89620,89680,89615,89625,14,65.45
1768980300,89625,89655,89580,89635,31,56.3
1768980600,89625,89625,89390,89440,322,68.9
1768980900,89425,89430,89170,89205,106,67.05
1768981200,89205,89255,89195,89230,77,64.4
1768981500,89215,89250,89175,89230,109,68.85
1768981800,89230,89290,89110,89110,48,68
1768982100,89115,89255,89070,89205,208,77.1
1768982400,89190,89245,89125,89215,293,88.9
1768982700,89205,89300,89130,89280,131,93.1
1768983000,89255,89300,89150,89150,136,91.6
1768983300,89190,89295,89180,89295,94,94.35
1768983600,89310,89385,89310,89340,34,93.65
1768983900,89315,89320,89250,89250,28,91.85
1768984200,89255,89290,89255,89280,18,91.5
1768984500,89275,89280,88975,89050,86,94.3
1768984800,89090,89095,88995,89020,43,94.25
1768985100,89035,89105,89030,89105,74,96.05
1768985400,89125,89180,89105,89180,10,93.8
1768985700,89175,89255,89130,89205,31,94.65
1768986000,89190,89300,89185,89300,30,95.45
1768986300,89275,89305,89170,89235,46,96.2
1768986600,89280,89340,89280,89295,81,84.15
1768986900,89320,89405,89320,89375,97,83.7
1768987200,89395,89455,89360,89455,105,85.1
1768987500,89465,89490,89445,89445,81,83.7
1768987800,89445,89520,89395,89505,144,88.5
1768988100,89505,89530,89430,89500,44,80.3
1768988400,89465,89500,89365,89415,78,69.55
1768988700,89430,89455,89335,89340,57,65.85
1768989000,89350,89375,89170,89195,126,65.35
1768989300,89190,89235,89055,89085,125,66.9
1768989600,89095,89355,89060,89355,372,83.8
1768989900,89335,89350,89305,89320,71,85.95
1768990200,89295,89335,89265,89335,42,87.15
1768990500,89325,89395,89315,89395,63,86
1768990800,89420,89430,89295,89325,63,87
1768991100,89335,89370,89310,89350,30,84.8
1768991400,89350,89380,89300,89370,33,85.95
1768991700,89365,89405,89265,89405,67,87.75
1768992000,89425,89425,89335,89335,27,87.6
1768992300,89295,89330,89295,89325,12,85.9
1768992600,89305,89320,89305,89320,2,81.95
1768992900,89260,89320,89250,89255,25,78.35
1768993200,89240,89240,89170,89190,36,74.9
1768993500,89190,89230,89190,89230,6,71.15
1768993800,89265,89305,89245,89305,8,64.35
1768994100,89300,89360,89295,89355,14,62.85
1768994400,89410,89420,89370,89395,25,60.2
1768994700,89385,89415,89340,89355,20,58.35
1768995000,89350,89370,89325,89360,50,54.55
1768995300,89345,89350,89270,89300,67,51.65
1768995600,89290,89310,89245,89300,11,33.6
1768995900,89320,89320,89085,89150,78,33.95
1768996200,89155,89155,88930,88945,279,45.8
1768996500,88950,88990,88700,88795,747,80
1768996800,88805,88865,88735,88800,154,84.55
1768997100,88790,88875,88595,88605,217,93.9
1768997400,88565,88625,88235,88395,963,140.4
1768997700,88450,88480,88285,88390,232,148.65
1768998000,88420,88525,88235,88465,226,158.6
1768998300,88470,88470,88270,88390,137,164.85
1768998600,88360,88530,88310,88515,210,175.25
1768998900,88500,88715,88490,88680,139,180.95
1768999200,88675,88700,88615,88660,56,181.95
1768999500,88660,88735,88540,88610,56,184.45
1768999800,88705,88755,88675,88745,84,188.25
1769000100,88730,88800,88715,88775,58,190.45
1769000400,88755,88975,88725,88965,153,196.85
1769000700,88990,89020,88920,88940,172,204.45
1769001000,88945,89045,88945,88965,67,205.3
1769001300,88990,89000,88870,88895,76,205.75
1769001600,88890,88895,88815,88815,60,208.2
1769001900,88850,88900,88795,88860,142,211.4
1769002200,88845,89065,88760,89015,243,209.6
1769002500,88990,89060,88805,88835,172,180.85
1769002800,88840,88840,88720,88750,113,178.8
1769003100,88760,88810,88630,88670,153,175.6
1769003400,88655,88885,88600,88830,84,131.65
1769003700,88795,88940,88710,88710,442,142.15
1769004000,88695,89085,88630,88885,727,167.2
1769004300,88870,89375,88870,89155,1071,213.9
1769004600,89155,89720,89115,89610,1098,258.3
1769004900,89620,89720,89450,89570,472,274.95
1769005200,89575,89740,89400,89710,801,312.2
1769005500,89695,89765,89355,89640,2219,420.35
1769005800,89610,90110,89545,90005,4943,663.3
1769006100,89985,89990,89470,89835,1170,718.9
1769006400,89815,89850,89600,89715,378,730.15
1769006700,89710,89835,89470,89575,488,745.95
1769007000,89505,89695,89360,89660,347,759.95
1769007300,89695,89970,89570,89845,687,790.5
1769007600,89800,90050,89775,89780,686,821.8
1769007900,89785,90280,89785,90180,837,856.55
1769008200,90175,90415,90140,90395,767,882.75
1769008500,90405,90625,90340,90465,1136,930.95
1769008800,90455,90465,90155,90335,353,942.95
1769009100,90355,90380,90020,90060,625,966.55
1769009400,90080,90245,89965,90235,640,994.35
1769009700,90220,90235,89860,90035,288,986.65
1769010000,90040,90150,89960,90145,191,959.85
1769010300,90165,90235,89985,90205,440,928.3
1769010600,90155,90445,90155,90405,244,885.6
1769010900,90380,90415,90300,90340,356,879.8
1769011200,90345,90430,90070,90080,313,855.4
1769011500,90120,90125,89805,89850,514,770.15
1769011800,89885,89970,89750,89750,218,533.9
1769012100,89750,89850,89625,89695,512,501
1769012400,89725,89725,89275,89460,580,511.1
1769012700,89450,89660,89300,89640,149,494.15
1769013000,89575,89575,89145,89180,276,490.6
1769013300,89200,89250,88770,88875,1344,523.45
1769013600,88865,88865,88110,88175,1534,565.85
1769013900,88175,88680,88150,88640,789,563.45
1769014200,88615,88615,88230,88250,530,551.6
1769014500,88270,88325,87535,87575,1848,587.2
1769014800,87565,88070,87565,88045,985,618.8
1769015100,88050,88085,87785,87815,543,614.7
1769015400,87800,87840,87280,87340,794,622.4
1769015700,87340,87830,87250,87775,870,651.5
1769016000,87750,87870,87455,87610,502,667.05
1769016300,87635,87840,87530,87780,498,669.95
1769016600,87735,87890,87510,87600,675,691.5
1769016900,87615,87930,87500,87850,270,687.2
1769017200,87830,88155,87830,87890,272,685.15
1769017500,87850,88035,87825,87945,232,671.05
1769017800,87955,88045,87890,87915,221,671.2
1769018100,87885,87990,87825,87930,126,651.9
1769018400,87980,87980,87555,87645,159,630.85
1769018700,87700,87865,87615,87655,356,641.2
1769019000,87670,88050,87660,87845,210,637.9
1769019300,87895,87970,87850,87925,57,573.55
1769019600,87935,88045,87840,87875,99,501.8
1769019900,87890,88045,87865,88000,236,474.15
1769020200,88020,88115,87965,87985,260,460.65
1769020500,87970,88185,87950,88155,194,377.95
1769020800,88155,88270,88035,88130,275,342.45
1769021100,88155,88580,88130,88560,614,346
1769021400,88555,88660,88400,88450,492,330.9
1769021700,88400,88545,88365,88495,312,303
1769022000,88535,88675,88350,88370,287,292.25
1769022300,88380,88435,88285,88310,208,277.75
1769022600,88410,88460,88335,88430,67,247.35
1769022900,88420,88540,88360,88505,106,239.15
1769023200,88530,88715,88430,88665,75,229.3
1769023500,88660,89770,88550,89685,3670,401.2
1769023800,89720,90085,89545,90010,1964,488.35
1769024100,90015,90215,89900,89920,1605,562.3
1769024400,89930,90170,89835,90095,735,591.1
1769024700,90110,90445,90100,90375,1397,643.15
1769025000,90360,90515,89945,90265,1061,685.7
1769025300,90280,90435,90220,90420,638,714.75
1769025600,90405,90425,89930,90075,606,740.1
1769025900,90070,90075,89835,89945,240,740.3
1769026200,89955,90020,89760,89965,319,743.25
1769026500,89950,89950,89655,89665,351,751.1
1769026800,89695,89785,89480,89755,913,783
1769027100,89730,89860,89575,89805,453,774.95
1769027400,89790,90070,89655,90060,374,769.05
1769027700,90060,90095,89935,89935,224,764.65
1769028000,89930,90020,89785,89970,186,759.6
1769028300,89970,90280,89970,90200,383,768.35
1769028600,90195,90225,90115,90160,406,785.3
1769028900,90140,90270,90110,90270,768,818.4
1769029200,90280,90285,90015,90155,703,849.8
1769029500,90160,90300,90115,90180,121,672.35
1769029800,90115,90160,90095,90155,101,579.2
1769030100,90135,90400,90130,90360,204,509.15
1769030400,90355,90355,90190,90190,96,477.2
1769030700,90180,90180,90080,90095,57,410.2
1769031000,90125,90230,90100,90210,75,360.9
1769031300,90160,90285,90115,90225,107,334.35
1769031600,90180,90315,90180,90300,70,307.55
1769031900,90290,90290,90225,90230,26,296.85
1769032200,90185,90270,90185,90225,64,284.1
1769032500,90260,90385,90220,90305,126,272.85
1769036400,89855,90030,89790,90010,413,247.85
1769036700,89955,90065,89950,90005,89,229.65
1769037000,89995,90265,89965,90230,352,228.55
1769037300,90215,90215,90035,90070,157,225.2
1769037600,90050,90050,89900,89995,88,220.3
1769037900,90030,90105,90030,90070,80,205.15
1769038200,90040,90040,89895,89895,60,187.85
1769038500,89900,89920,89830,89835,72,153.05
1769038800,89800,89805,89595,89600,204,128.1
1769039100,89625,89660,89405,89405,151,129.6
1769039400,89385,89545,89385,89470,255,137.3
1769039700,89500,89560,89495,89495,99,132.05
1769040000,89490,89675,89490,89645,116,133.05
1769040300,89665,89725,89605,89725,107,135.55
1769040600,89695,89800,89635,89735,241,143.85
1769040900,89725,89820,89640,89780,116,144.3
1769041200,89815,89880,89760,89865,79,144.75
1769041500,89875,89955,89845,89890,111,149
1769041800,89910,90035,89910,89925,162,153.9
1769042100,89920,90000,89920,89990,58,150.5
1769042400,89975,90065,89960,89975,33,131.5
1769042700,89940,90050,89940,89985,65,130.3
1769043000,90000,90100,89960,90020,43,114.85
1769043300,90070,90075,89910,89980,31,108.55
1769043600,89955,90300,89865,90080,2024,205.35
1769043900,90055,90065,89955,90015,365,219.6
1769044200,90045,90065,89980,90065,36,218.4
1769044500,90065,90210,90050,90155,195,224.55
1769044800,90235,90240,90090,90185,133,221
1769045100,90180,90280,90150,90190,60,216.45
1769045400,90160,90245,90080,90150,45,205.95
1769045700,90105,90120,90055,90080,36,202.8
1769046000,90070,90090,89965,90060,35,198.75
1769046300,90000,90200,90000,90200,83,197.55
1769046600,90170,90190,90060,90190,82,189.6
1769046900,90140,90185,90115,90135,39,185.75
1769047200,90115,90185,90055,90100,111,187.35
1769047500,90120,90195,90090,90170,187,191.15
1769047800,90165,90235,90085,90215,123,189.2
1769048100,90215,90350,90190,90280,169,194.75
1769048400,90290,90360,90250,90325,59,196.05
1769048700,90370,90430,90315,90355,59,195.75
1769049000,90325,90330,90120,90145,116,199.4
1769049300,90160,90165,90080,90165,40,199.85
1769049600,90120,90195,90105,90190,29,100.1
1769049900,90145,90160,90100,90145,14,82.55
1769050200,90130,90130,89845,89910,284,94.95
1769050500,89900,90005,89885,89985,67,88.55
1769050800,90005,90120,90005,90110,105,87.15
1769051100,90125,90220,90120,90120,85,88.4
1769051400,90145,90180,90125,90125,15,86.9
1769051700,90100,90120,89880,89970,88,89.5
1769052000,89980,90060,89980,90025,25,89
1769052300,90000,90020,89930,89975,43,87
1769052600,89965,89965,89755,89755,228,94.3
1769052900,89795,89895,89710,89840,88,96.75
1769053200,89825,89900,89800,89875,67,94.55
1769053500,89860,89925,89860,89920,40,87.2
1769053800,89885,89920,89875,89905,15,81.8
1769054100,89930,89945,89920,89930,17,74.2
1769054400,89905,89945,89850,89850,428,92.65
1769054700,89830,89990,89830,89975,214,100.4
1769055000,89985,90020,89870,89875,938,141.5
1769055300,89890,89935,89810,89930,373,158.15
1769055600,89865,89930,89840,89905,98,161.6
1769055900,89945,90020,89900,90010,66,164.2
1769056200,89990,90080,89945,90055,140,157
1769056500,90040,90075,89950,89950,29,155.1
1769056800,89955,90050,89955,90035,62,152.95
1769057100,90060,90075,90045,90075,22,149.8
1769057400,90085,90130,90060,90085,34,150.75
1769057700,90080,90100,90025,90040,93,151
1769058000,90055,90085,90025,90085,31,151.3
1769058300,90100,90110,90060,90085,24,150.35
1769058600,90105,90110,90065,90085,13,139.6
1769058900,90080,90100,90070,90075,27,136.55
1769059200,90065,90065,90035,90035,26,134.5
1769059500,90060,90060,90005,90005,22,133.6
1769059800,90020,90030,89990,90030,10,133.35
1769060100,89960,90035,89940,90030,44,134.7
1769060400,90030,90090,90020,90045,88,117.7
1769060700,90035,90095,90030,90055,43,109.15
1769061000,90075,90110,89975,90005,77,66.1
1769061300,89975,90065,89960,90040,66,50.75
1769061600,90075,90200,90040,90175,67,49.2
1769061900,90140,90140,89955,89990,63,49.05
1769062200,89985,90090,89925,90075,134,48.75
1769062500,90085,90135,90035,90105,39,49.25
1769062800,90080,90125,90020,90035,26,47.45
1769063100,90035,90050,90005,90025,16,47.15
1769063400,90080,90115,90080,90080,6,45.75
1769063700,90080,90200,90080,90170,44,43.3
1769064000,90185,90270,90170,90225,149,49.2
1769064300,90245,90275,90210,90225,63,51.15
1769064600,90205,90265,90200,90220,76,54.3
1769064900,90200,90270,90200,90235,46,55.25
1769065200,90255,90265,90140,90140,55,56.7
1769065500,90115,90170,90105,90145,42,57.7
1769065800,90160,90180,90085,90105,93,61.85
1769066100,90140,90140,89995,90035,70,63.15
1769066400,90040,90050,89970,89995,27,60.1
1769066700,89960,90055,89940,90000,35,59.7
1769067000,89980,89990,89930,89990,33,57.5
1769067300,89995,90005,89970,89970,30,55.7
1769067600,89960,90055,89950,89990,159,60.3
1769067900,89970,89985,89950,89960,31,58.7
1769068200,89965,89970,89865,89870,74,55.7
1769068500,89870,89870,89780,89825,143,60.9
1769068800,89815,89970,89815,89965,53,62.25
1769069100,89960,90005,89955,89955,42,63.55
1769069400,89960,89970,89780,89800,163,71.4
1769069700,89805,89975,89760,89935,87,73.55
1769070000,89910,89925,89865,89915,26,67.4
1769070300,89930,89955,89890,89925,13,64.9
1769070600,89885,89895,89795,89840,15,61.85
1769070900,89870,89885,89790,89855,167,67.9
1769071200,89885,89885,89815,89845,31,66.7
1769071500,89815,89860,89810,89830,77,68.45
1769071800,89865,90005,89865,89950,33,65.45
1769072100,89955,89990,89905,89925,57,64.8
1769072400,89915,89945,89900,89935,52,66.05
1769072700,89940,90080,89940,90040,37,66.15
1769073000,90050,90100,90045,90065,31,66.05
1769073300,90080,90085,89960,90010,39,66.5
1769073600,90020,90040,90005,90025,23,59.7
1769073900,90015,90055,89995,90025,31,59.7
1769074200,90040,90095,89990,90020,52,58.6
1769074500,90055,90185,90055,90145,29,52.9
1769074800,90150,90185,90135,90165,14,50.95
1769075100,90140,90155,90125,90145,14,49.55
1769075400,90160,90160,90055,90115,34,43.1
1769075700,90075,90080,90065,90080,8,39.15
1769076000,90090,90090,89990,90040,38,39.75
1769076300,90005,90095,90005,90080,25,40.35
1769076600,90100,90110,90040,90070,57,42.45
1769076900,90065,90090,90045,90050,53,36.75
1769077200,90045,90195,90045,90085,575,63.95
1769077500,90075,90125,90065,90070,33,61.75
1769077800,90055,90105,90055,90080,28,61.5
1769078100,90080,90085,90025,90045,17,59.5
1769078400,90055,90105,90030,90080,31,58.45
1769078700,90080,90090,90080,90090,2,56.7
1769079000,90075,90155,90070,90155,10,55.65
1769079300,90120,90155,90105,90125,71,57.25
1769079600,90095,90125,90070,90090,40,58.1
1769079900,90105,90130,90085,90130,42,58.65
1769080200,90180,90205,89955,90005,69,59.5
1769080500,90015,90070,89975,90045,98,62.95
1769080800,90035,90065,89950,89970,139,69.2
1769081100,90000,90020,89940,89970,60,71.5
1769081400,89980,90070,89970,90060,306,85.1
1769081700,90045,90045,89915,89970,45,86.95
1769082000,89965,90050,89935,90010,75,88.8
1769082300,90005,90140,90005,90100,43,89.7
1769082600,90100,90130,89940,89955,52,89.45
1769082900,89955,89995,89950,89970,7,87.15
1769083200,89980,90030,89875,90020,137,65.25
1769083500,90020,90095,90000,90090,29,65.05
1769083800,90070,90085,89990,90015,19,64.6
1769084100,90010,90075,90005,90035,36,65.55
1769084400,90050,90060,90010,90030,277,77.85
1769084700,90025,90060,90000,90035,47,80.1
1769085000,90040,90140,90030,90095,108,85
1769085300,90075,90150,90060,90060,27,82.8
1769085600,90040,90080,90025,90070,65,84.05
1769085900,90070,90105,90045,90090,72,85.55
1769086200,90090,90090,89985,90045,191,91.65
1769086500,90020,90080,90020,90050,39,88.7
1769086800,90070,90085,90020,90050,50,84.25
1769087100,90050,90105,90035,90045,32,82.85
1769087400,90015,90095,90015,90070,37,69.4
1769087700,90080,90155,90070,90100,92,71.75
1769088000,90100,90175,90090,90160,33,69.65
1769088300,90160,90245,90150,90245,83,71.65
1769088600,90230,90410,89925,90005,1084,123.25
1769088900,89980,90010,89735,89880,310,138.4
1769089200,89870,89870,89540,89625,550,159.05
1769089500,89640,89725,89590,89660,325,173.85
1769089800,89640,89660,89440,89560,255,185.65
1769090100,89535,89680,89535,89625,132,190.45
1769090400,89615,89650,89390,89555,172,185.2
1769090700,89570,89575,89495,89520,85,187.1
1769091000,89525,89715,89485,89715,56,184.5
1769091300,89710,89725,89610,89610,134,189.85
1769091600,89610,89625,89320,89400,329,203.05
1769091900,89425,89600,89425,89560,126,205.75
1769092200,89585,89670,89455,89530,751,233.75
1769092500,89515,89750,89130,89630,911,277.35
