time,open,high,low,close,LOC,EMA,EMA Direction (debug),LOC Direction (debug),Bias Direction (debug),Entry Arrow Long,Entry Arrow Short,Invalidated (Long side),Invalidated (Short side)
1765522800,92780,92840,92555,92715,92640,,1,1,1,0,0,0,0
1765526400,92705,92790,92360,92635,92640,,1,1,1,0,0,0,0
1765530000,92620,92815,92350,92795,92640,,1,1,1,0,0,0,0
1765533600,92795,92960,92690,92800,92710,92439.6526324422,1,1,1,0,0,0,0
1765537200,92780,92780,92540,92670,92710,,1,1,1,0,0,0,0
1765540800,92680,92730,92335,92725,92685,,1,-1,0,0,0,0,0
1765544400,92705,92805,92510,92570,92685,,1,-1,0,0,0,0,0
1765548000,92595,92980,92120,92690,92685,92523.10175496146,1,-1,0,0,0,0,0
1765551600,92680,92715,89930,90090,92685,,-1,-1,-1,0,0,0,0
1765555200,90055,90615,89620,90200,90615,,-1,-1,-1,0,0,0,0
1765558800,90220,90835,89990,90270,90615,,-1,-1,-1,0,0,0,0
1765562400,90295,90890,90230,90575,90615,91873.73450330764,-1,-1,-1,0,0,0,0
1765566000,90595,90625,90185,90390,90615,,-1,-1,-1,0,0,0,0
1765569600,90355,90590,90050,90415,90615,,-1,-1,-1,0,0,0,0
1765573200,90420,90570,90280,90315,90615,91354.15633553843,-1,-1,-1,0,0,0,0
1765753200,89030,89030,87715,88305,89030,,-1,-1,-1,0,0,0,0
1765756800,88295,88835,88195,88595,88490,,-1,-1,-1,0,0,0,0
1765760400,88630,89540,88580,89445,88490,,-1,-1,-1,0,0,0,0
1765764000,89445,90240,89405,89535,89405,90747.77089035895,-1,1,0,0,0,0,0
1765767600,89515,89770,89415,89480,89405,,-1,1,0,0,0,0,0
1765771200,89490,90015,89460,89895,89405,,-1,1,0,0,0,0,0
1765774800,89900,89985,89700,89850,89405,,-1,1,0,0,0,0,0
1765778400,89845,90155,89670,89970,89405,90488.51392690597,-1,1,0,0,0,0,0
1765782000,89975,90060,89725,89940,89405,,-1,1,0,0,0,0,0
1765785600,89945,90165,89850,90005,89405,,-1,1,0,0,0,0,0
1765789200,89990,90230,89990,90110,89405,,-1,1,0,0,0,0,0
1765792800,90120,90205,89945,90090,89405,90355.67595127065,-1,1,0,0,0,0,0
1765796400,90070,90150,89810,89860,89405,,-1,1,0,0,0,0,0
1765800000,89870,90005,89645,89940,89405,,-1,1,0,0,0,0,0
1765803600,89930,90000,89510,89645,89405,,-1,1,0,0,0,0,0
1765807200,89650,90095,87980,88175,89405,89628.78396751377,-1,1,0,0,0,0,0
1765810800,88190,88360,86720,87215,88360,,-1,-1,-1,0,1,0,0
1765814400,87175,87380,86180,86560,87520,,-1,-1,-1,0,0,0,0
1765818000,86530,86640,85690,85920,86640,,-1,-1,-1,0,0,0,0
1765821600,85900,86390,85270,86300,86140,88519.18931167584,-1,-1,-1,0,0,0,0
1765825200,86330,86680,85975,86270,86140,,-1,-1,-1,0,0,0,0
1765828800,86205,86315,85715,85905,86140,,-1,-1,-1,0,0,0,0
1765832400,85900,86380,85595,86290,86140,87776.12620778389,-1,-1,-1,0,0,0,0
1765839600,86270,86535,86190,86490,86140,,-1,-1,-1,0,0,0,0
1765843200,86500,86590,85930,85970,86140,,-1,-1,-1,0,0,0,0
1765846800,85965,86285,85760,85950,86140,,-1,-1,-1,0,0,0,0
1765850400,85955,86330,85880,86010,86140,87187.41747185592,-1,-1,-1,0,0,0,0
1765854000,86070,86090,85435,85940,86140,,-1,-1,-1,0,0,0,0
1765857600,85945,86000,85335,85925,86140,,-1,-1,-1,0,1,0,0
1765861200,85920,86325,85915,86160,86140,,-1,-1,-1,0,0,0,0
1765864800,86175,86740,86165,86620,86165,86998.27831457062,-1,1,0,0,0,0,0
1765868400,86625,86740,85960,86090,86465,,-1,1,0,0,0,0,0
1765872000,86105,86535,86030,86385,86365,,-1,-1,-1,0,0,0,0
1765875600,86380,86575,86335,86495,86365,,-1,-1,-1,0,0,0,0
1765879200,86520,87460,86400,87105,86365,87033.85220971375,1,-1,0,0,0,0,0
1765882800,87145,87480,86955,87380,86955,,1,1,1,0,0,0,0
1765886400,87380,87640,87185,87360,86955,,1,1,1,0,0,0,0
1765890000,87360,87980,86535,86570,86955,,-1,1,0,0,0,0,0
1765893600,86570,87925,86270,87385,86955,87150.9014731425,1,1,1,0,0,0,0
1765897200,87465,88360,86970,88160,86955,,1,1,1,0,0,0,0
1765900800,88140,88235,87540,87715,87685,,1,1,1,0,0,0,0
1765904400,87735,88015,87205,87255,87685,,1,1,1,0,0,0,0
1765908000,87285,88200,87170,87970,87685,87423.93431542833,1,1,1,0,0,0,0
1765911600,87945,87965,87405,87740,87685,,1,1,1,0,0,0,0
1765915200,87705,88025,87475,87720,87685,,1,1,1,0,0,0,0
1765918800,87735,88080,87630,87940,87685,87595.95621028556,1,1,1,0,0,0,0
1765926000,87920,88055,87770,88030,87685,,1,1,1,0,0,0,0
1765929600,88020,88020,87565,87650,87685,,1,1,1,0,0,0,0
1765933200,87660,88115,87610,87690,87735,,1,-1,0,0,0,0,0
1765936800,87730,87740,87295,87655,87735,87615.6374735237,1,-1,0,0,0,0,0
1765940400,87635,87765,87240,87335,87735,,-1,-1,-1,0,0,0,0
1765944000,87370,87540,86835,86860,87735,,-1,-1,-1,0,0,0,0
1765947600,86860,86860,86300,86740,86860,,-1,-1,-1,0,0,0,0
1765951200,86740,87160,86710,86915,86860,87382.0916490158,-1,-1,-1,0,0,0,0
1765954800,86945,87295,86725,87205,86880,,-1,1,0,0,0,0,0
1765958400,87200,87200,86425,86475,86880,,-1,1,0,0,0,0,0
1765962000,86500,86730,86335,86530,86700,,-1,-1,-1,0,0,0,0
1765965600,86505,86945,86330,86725,86700,87163.06109934386,-1,-1,-1,0,0,0,0
1765969200,86745,87270,86660,87100,86700,,-1,-1,-1,0,0,0,0
1765972800,87090,87365,86975,87135,87090,,-1,1,0,0,0,0,0
1765976400,87175,87980,86910,87760,87090,,1,1,1,0,0,0,0
1765980000,87840,89855,87325,89815,87625,88047.04073289591,1,1,1,0,0,0,0
1765983600,89795,90545,87220,87300,89550,,1,1,1,0,0,0,0
1765987200,87285,87865,86225,87110,87865,,-1,-1,-1,0,1,0,0
1765990800,87095,87235,86360,86520,87135,,-1,-1,-1,0,0,0,0
1765994400,86610,86975,85735,85935,87135,87343.02715526395,-1,-1,-1,0,0,0,0
1765998000,85895,86320,85395,86125,86030,,-1,-1,-1,0,0,0,0
1766001600,86110,86380,85725,86020,86030,,-1,-1,-1,0,0,0,0
1766005200,86000,86170,85770,86120,86030,86935.35143684263,-1,-1,-1,0,0,0,0
1766012400,86390,86500,86005,86345,86030,,-1,-1,-1,0,0,0,0
1766016000,86345,86415,86140,86285,86030,,-1,-1,-1,0,0,0,0
1766019600,86320,86320,85910,86185,86030,,-1,-1,-1,0,0,0,0
1766023200,86225,87015,86065,86800,86030,86890.23429122842,-1,-1,-1,0,0,0,0
1766026800,86785,86785,86365,86715,86510,,-1,1,0,0,0,0,0
1766030400,86730,87040,86700,86880,86510,,-1,1,0,0,0,0,0
1766034000,86905,86910,86500,86560,86880,,-1,1,0,0,0,0,0
1766037600,86565,86780,86525,86760,86860,86846.82286081895,-1,-1,-1,0,0,0,0
1766041200,86760,87015,86710,86985,86860,,1,-1,0,0,0,0,0
1766044800,86985,87280,86800,87130,86845,,1,1,1,0,0,0,0
1766048400,87125,87535,86965,87415,87095,,1,1,1,0,0,0,0
1766052000,87430,87590,87310,87485,87370,87059.5485738793,1,1,1,0,0,0,0
1766055600,87475,87490,87185,87395,87370,,1,1,1,0,0,0,0
1766059200,87430,87570,87230,87380,87370,,1,1,1,0,0,0,0
1766062800,87405,89380,87395,88995,87370,,1,1,1,0,0,0,0
1766066400,89000,89635,87835,88515,88230,87544.69904925287,1,1,1,0,0,0,0
1766070000,88510,89510,88080,88635,88230,,1,1,1,0,0,0,0
1766073600,88640,88665,87960,88100,88230,,1,1,1,0,0,0,0
1766077200,88100,88120,85545,86560,88230,,-1,1,0,0,0,0,0
1766080800,86570,86975,85810,86090,86680,87059.79936616858,-1,-1,-1,0,0,0,0
1766084400,86060,86125,84545,84565,86125,,-1,-1,-1,0,0,0,0
1766088000,84545,85365,84485,84665,86125,,-1,-1,-1,0,0,0,0
1766091600,84665,85905,84655,85675,86125,86598.19957744572,-1,-1,-1,0,0,0,0
1766098800,85640,85675,85325,85550,86125,,-1,-1,-1,0,0,0,0
1766102400,85555,85685,85330,85645,86125,,-1,-1,-1,0,0,0,0
1766106000,85640,85655,85125,85360,86125,,-1,-1,-1,0,0,0,0
1766109600,85360,86000,85160,85715,86125,86303.79971829714,-1,-1,-1,0,0,0,0
1766113200,85705,87665,85670,86970,85670,,1,1,1,1,0,0,0
1766116800,87000,87490,86940,87180,86775,,1,1,1,0,0,0,0
1766120400,87195,87360,86745,87225,86775,,1,1,1,0,0,0,0
1766124000,87215,87595,86970,87580,86775,86729.1998121981,1,1,1,0,0,0,0
1766127600,87590,88500,87590,88030,87590,,1,1,1,0,0,0,0
1766131200,88030,88365,87805,88215,87800,,1,1,1,0,0,0,0
1766134800,88190,88305,88020,88245,87800,,1,1,1,0,0,0,0
1766138400,88235,88450,88020,88380,87800,87279.4665414654,1,1,1,0,0,0,0
1766142000,88350,88480,88245,88295,87800,,1,1,1,0,0,0,0
1766145600,88295,88400,87915,87930,87800,,1,1,1,0,0,0,0
1766149200,87925,88305,87890,88095,87800,,1,1,1,0,0,0,0
1766152800,88120,88665,87590,88265,87800,87607.97769431026,1,1,1,0,0,0,0
1766156400,88250,89530,87775,88055,87800,,1,1,1,0,0,0,0
1766160000,88075,89015,87935,88095,87800,,1,1,1,0,0,0,0
1766163600,88075,88480,86950,87030,87800,,-1,1,0,0,0,0,0
1766167200,87050,87560,86895,87230,87560,87481.98512954017,-1,-1,-1,0,0,0,0
1766170800,87200,88180,87195,87890,87560,,1,-1,0,0,0,0,0
1766174400,87900,88470,87635,88120,87625,,1,1,1,0,0,0,0
1766178000,88140,88150,87865,87910,87625,87624.65675302678,1,1,1,0,0,0,0
1766358000,88475,88880,88375,88705,88450,,1,1,1,0,0,0,0
1766361600,88730,89720,88650,88680,88375,,1,1,1,0,0,0,0
1766365200,88670,89390,88510,88660,88375,,1,1,1,1,0,0,0
1766368800,88665,88710,87935,88515,88375,87921.43783535119,1,1,1,0,0,0,0
1766372400,88515,88915,88305,88820,88375,,1,1,1,0,0,0,0
1766376000,88875,89115,88750,88955,88645,,1,1,1,0,0,0,0
1766379600,89000,89075,88810,88890,88645,,1,1,1,0,0,0,0
1766383200,88885,89060,88780,88950,88645,88264.29189023412,1,1,1,0,0,0,0
1766386800,88950,89265,88935,89220,88645,,1,1,1,0,0,0,0
1766390400,89220,90000,89170,89350,89080,,1,1,1,1,0,0,0
1766394000,89385,89895,89325,89895,89080,,1,1,1,0,0,0,0
1766397600,89895,89915,89645,89845,89080,88791.19459348942,1,1,1,0,0,0,0
1766401200,89830,90350,89700,90015,89080,,1,1,1,0,0,0,0
1766404800,90015,90685,89915,90305,89080,,1,1,1,0,0,0,0
1766408400,90305,90415,89750,89955,89080,,1,1,1,0,0,0,0
1766412000,89965,90400,89475,90210,89080,89264.12972899295,1,1,1,0,0,0,0
1766415600,90185,90525,89215,89785,89080,,1,1,1,0,0,0,0
1766419200,89780,90215,89560,89570,89080,,1,1,1,0,0,0,0
1766422800,89620,89630,89125,89345,89080,,1,1,1,0,0,0,0
1766426400,89330,89570,89115,89135,89080,89221.0864859953,-1,1,0,0,0,0,0
1766430000,89130,89155,87935,88050,89155,,-1,-1,-1,0,0,0,0
1766433600,88015,88515,87870,88340,88290,,-1,-1,-1,0,0,0,0
1766437200,88355,88640,88220,88245,88290,88895.72432399687,-1,-1,-1,0,0,0,0
1766444400,89060,89140,88870,88970,88960,,-1,1,0,0,0,0,0
1766448000,89025,89465,88965,89250,88870,,1,1,1,1,0,0,0
1766451600,89160,89330,88940,89065,89105,,-1,1,0,0,0,1,0
1766455200,89005,89300,88565,88665,89075,88818.81621599791,-1,-1,-1,0,0,0,0
1766458800,88580,88810,88215,88630,89075,,-1,-1,-1,0,0,0,0
1766462400,88600,88790,88430,88430,89075,,-1,-1,-1,0,0,0,0
1766466000,88445,88480,88055,88260,88480,,-1,-1,-1,0,0,0,0
1766469600,88135,88185,87505,87835,88185,88490.87747733195,-1,-1,-1,0,1,0,0
1766473200,87810,88115,87810,88010,87920,,-1,-1,-1,0,0,0,0
1766476800,87950,88095,87845,87885,87920,,-1,-1,-1,0,0,0,0
1766480400,87920,88040,87745,87975,87920,,-1,-1,-1,0,1,0,0
1766484000,88000,88060,87935,88060,87920,88347.25165155463,-1,-1,-1,0,0,0,0
1766487600,87970,88315,87970,88280,87920,,-1,-1,-1,0,0,0,0
1766491200,88255,88385,88005,88255,88100,,-1,1,0,0,0,0,0
1766494800,88205,88330,87875,88025,88100,,-1,1,0,0,0,0,0
1766498400,88065,88245,86970,87215,88100,87969.83443436975,-1,1,0,0,0,0,0
1766502000,87250,87985,87090,87900,87940,,-1,-1,-1,0,0,0,0
1766505600,87900,88645,87785,88430,87940,,1,-1,0,0,0,0,0
1766509200,88415,88735,87665,87665,88100,,-1,1,0,0,0,0,0
1766512800,87625,88625,87585,88460,88100,88133.2229562465,1,1,1,0,0,0,0
1766516400,88415,88475,88030,88170,88100,,1,1,1,0,0,0,0
1766520000,88190,88825,87970,88145,88100,,1,1,1,0,0,0,0
1766523600,88125,88295,87915,88085,88100,88117.14863749767,-1,1,0,0,0,0,0
1766530800,87750,87880,87510,87855,87850,,-1,-1,-1,0,0,0,0
1766534400,87825,88030,87585,88005,87880,,-1,-1,-1,0,0,0,0
1766538000,88060,88235,87865,88055,87880,,-1,-1,-1,0,0,0,0
1766541600,88005,88005,87265,87455,87880,87896.43242499845,-1,-1,-1,0,0,0,0
1766545200,87445,87725,87190,87680,87575,,-1,-1,-1,0,0,0,0
1766548800,87650,87790,87395,87445,87630,,-1,1,0,0,0,0,0
1766552400,87555,87585,87115,87240,87585,,-1,-1,-1,0,0,0,0
1766556000,87285,87340,87060,87280,87320,87690.95494999897,-1,-1,-1,0,0,0,0
1766559600,87330,87445,87200,87200,87320,,-1,-1,-1,0,0,0,0
1766563200,87195,87370,87035,87045,87320,,-1,-1,-1,0,0,0,0
1766566800,87045,87240,87015,87120,87320,,-1,-1,-1,0,0,0,0
1766570400,87110,87500,87110,87385,87320,87588.96996666597,-1,-1,-1,0,0,0,0
1766574000,87420,87655,87420,87505,87360,,-1,1,0,0,0,0,0
1766577600,87485,87865,87390,87785,87360,,1,1,1,0,0,0,0
1766581200,87785,87820,87360,87670,87640,,-1,1,0,0,0,0,0
1766584800,87705,87865,86720,87350,87640,87509.31331111064,-1,1,0,0,0,0,0
1766588400,87330,87635,86935,87385,87640,,-1,1,0,0,0,0,0
1766592000,87440,88110,87255,87705,87640,,1,1,1,0,0,0,0
1766595600,87705,87970,87630,87750,87655,,1,1,1,0,0,0,0
1766599200,87770,87975,87670,87845,87655,87621.20887407377,1,1,1,0,0,0,0
1766703600,88010,88320,87335,87655,87655,,1,1,1,0,0,0,0
1766707200,87650,87770,87305,87565,87770,,1,-1,0,0,0,0,0
1766710800,87630,87955,87610,87890,87770,,1,-1,0,0,0,0,0
1766714400,87885,89985,87875,89710,87875,88317.47258271584,1,1,1,1,0,0,0
1766718000,89790,89835,89150,89310,89525,,1,1,1,0,0,1,0
1766721600,89280,89665,88940,89440,89390,,1,-1,0,0,0,0,0
1766725200,89455,89575,89290,89485,89390,,1,-1,0,0,0,0,0
1766728800,89490,89770,89490,89635,89490,88756.64838847723,1,1,1,0,0,0,0
1766732400,89640,90070,88840,88925,89490,,1,1,1,0,0,0,0
1766736000,88910,89345,88890,89205,89345,,1,-1,0,0,0,0,0
1766739600,89200,89410,89080,89285,89345,,1,-1,0,0,0,0,0
1766743200,89325,89380,89150,89245,89345,88919.43225898482,1,-1,0,0,0,0,0
1766746800,89210,89235,88985,89000,89345,,1,-1,0,0,0,0,0
1766750400,89025,89250,88985,89130,89125,,1,-1,0,0,0,0,0
1766754000,89140,89545,89070,89505,89125,,1,-1,0,0,0,0,0
1766757600,89505,89545,87695,87715,89380,88517.95483932321,-1,1,0,0,0,0,0
1766761200,87705,87705,86930,87450,87705,,-1,-1,-1,0,0,0,0
1766764800,87470,87790,87180,87185,87555,,-1,-1,-1,0,0,0,0
1766768400,87250,87830,87160,87665,87555,,-1,-1,-1,0,0,0,0
